,Genus_Species,Latitude,Longitude
1610,Yucca_schidigera,35.231971,-115.794542
1611,Yucca_schidigera,35.231975,-115.796132
1612,Yucca_schidigera,35.232029,-115.793579
1613,Yucca_schidigera,35.23204,-115.794652
1614,Yucca_schidigera,35.232051,-115.794649
1615,Yucca_schidigera,35.23206,-115.794528
1616,Yucca_schidigera,35.232065,-115.795825
1617,Yucca_schidigera,35.232151,35.232151
1618,Yucca_schidigera,35.232161,-115.793744
1619,Yucca_schidigera,35.232175,-115.793867
1620,Yucca_schidigera,35.232207,-115.79405
1621,Yucca_schidigera,35.23226,-115.7942
1622,Yucca_schidigera,35.232264,-115.793696
1623,Yucca_schidigera,35.232275,-115.793916
1624,Yucca_schidigera,35.232301,-115.796316
1625,Yucca_schidigera,35.23237,-115.793655
1626,Yucca_schidigera,35.232387,-115.796661
1627,Yucca_schidigera,35.232411,-115.794023
1628,Yucca_schidigera,35.232494,-115.793669
1629,Yucca_schidigera,35.232554,-115.795856
1630,Yucca_schidigera,35.235391,-115.802066
1631,Yucca_schidigera,35.235397,-115.802107
1632,Yucca_schidigera,35.235421,-115.802287
1633,Yucca_schidigera,35.235543,-115.801871
1634,Yucca_schidigera,35.23559,-115.801802
1635,Yucca_schidigera,35.235763,-115.802264
1636,Yucca_schidigera,35.235775,-115.802067
1637,Yucca_schidigera,35.235776,-115.802239
1638,Yucca_schidigera,35.236034,-115.801695
1639,Yucca_schidigera,35.236191,-115.802075
1640,Yucca_schidigera,35.23448194,-114.1956092
1641,Yucca_schidigera,35.23468111,-114.1971319
1642,Yucca_schidigera,35.23471083,-114.195495
1643,Yucca_schidigera,35.23522,-114.1967119
1644,Yucca_schidigera,35.23527083,-114.1970469
1645,Yucca_schidigera,35.23546306,-114.1969931
1646,Yucca_schidigera,35.23572889,-114.1969619
1647,Yucca_schidigera,35.23577611,-114.1979758
1648,Yucca_schidigera,35.23594389,-114.1978361
1649,Yucca_schidigera,35.23605417,-114.1967908
1650,Yucca_schidigera,35.23728194,-114.1992419
1651,Yucca_schidigera,35.23762194,-114.199805
1652,Yucca_schidigera,35.238645,-114.2019219
1653,Yucca_schidigera,35.23875889,-114.201355
1654,Yucca_schidigera,35.23885194,-114.2014431
1655,Yucca_schidigera,35.23891889,-114.2014919
